Fund ID,Department ID,Program ID,Account ID,Estimates 2022
1001,41100,101,550602,-350
1001,41100,101,550603,-100
1001,41100,101,550604,-
1001,41100,101,550605,"-1,100"
1001,41100,101,550652,-600
1001,41100,101,560620,"-2,500"
1001,41100,113,560620,-
1001,41100,101,570711,"-8,100"
1001,41010,101,510501,"-115,200"
1001,41010,101,520520,-
1001,41010,101,520522,"-7,142"
1001,41010,101,520523,"-1,670"
1001,41010,101,530667,-
1001,41010,101,530650,"-1,500"
1001,41010,101,550601,-
1001,41010,101,550602,"-12,000"
1001,41010,101,550603,-75
1001,41010,101,550605,-50
1001,41010,101,550606,-200
1001,41010,101,550656,-200
1001,41010,101,560620,"-1,000"
1001,41010,101,560631,"-1,000"
1001,41010,101,560638,"-2,500"
1001,41010,101,560651,-
2077,46260,101,583670,"-428,166"
2078,41300,101,530656,-
2078,41300,101,583675,"-250,000"
2078,41300,101,583618,"-42,500"
2078,41300,101,583672,"-25,000"
2078,41300,101,583673,"-37,500"
2078,41300,101,583674,"-75,000"
2078,41300,101,591801,-
2078,41300,101,591860,-
2078,41300,101,591890,-
2078,41300,101,591895,-
2200,42490,101,560625,"-7,500"
2083,46201,101,510501,"-148,308"
2083,46201,101,510503,
2083,46201,101,520520,-186
2083,46201,101,520521,"-37,134"
2083,46201,101,520522,"-9,055"
2083,46201,101,520523,"-2,117"
2083,46201,101,520527,"-12,180"
2083,46201,101,530650,-
2083,46201,101,530675,-975
2083,46201,101,550601,-
2083,46201,101,550602,-
2083,46201,101,550603,-
2083,46201,101,550605,-
2083,46201,101,550652,-
2083,46201,101,560620,-
2083,46201,101,583602,"-20,100"
2083,46201,101,583604,-
2083,46201,101,583605,"-5,562"
2083,46201,101,583600,"-5,862"
2083,46201,101,583608,"-80,000"
2083,46201,101,583616,"-21,500"
2083,46201,101,583617,"-8,111"
2083,46201,101,583619,-
2083,46201,101,583618,"-22,000"
2083,46201,101,583621,"-18,631"
2083,46201,101,583622,"-11,000"
2083,46201,101,583624,-
2083,46201,101,583625,"-33,000"
2083,46201,101,583626,-
2083,46201,101,583628,"-17,000"
2083,46201,101,583630,"-16,602"
2083,46201,101,583609,"-235,087"
2083,46201,101,583610,-
2083,46201,101,583611,"-29,212"
2083,46201,101,583629,"-50,784"
2083,46201,101,583635,"-75,000"
2083,46201,101,583640,"-17,000"
2083,46201,101,583651,"-400,000"
2083,46201,101,583654,-
2083,46201,101,583655,"-50,000"
2083,46201,101,583656,"-365,609"
2083,46201,101,583657,"-400,000"
2083,46201,101,583660,"-42,500"
2083,46201,101,583676,"-11,000"
2083,46201,101,583678,"-10,000"
2083,46201,101,583680,"-40,000"
2083,46201,101,583681,"-12,000"
2083,46201,101,583682,-
2083,46201,101,583697,"-52,622"
2083,46201,101,585611,"-85,900"
2083,46201,101,585612,"-99,150"
2083,46206,101,585613,"-114,000"
2083,46201,101,585617,"-90,950"
2020,46206,101,530675,"-1,200"
2020,46206,101,585613,"-175,000"
2079,46206,101,530674,-
2079,46206,101,585612,"-80,000"
5057,43760,101,530667,"-5,600"
5057,43760,101,560620,-400
5057,43760,101,560631,"-1,000"
2080,46201,101,530675,-
2080,46201,101,583602,-
2080,46201,101,583701,-
2080,46201,101,583702,-
2080,46201,101,583704,-
2080,46201,101,583705,-
2080,46201,101,583707,-
2027,43014,101,510501,"-26,550"
2027,43014,101,510503,"-2,057"
2027,43014,101,520522,"-1,538"
2027,43014,101,520523,-360
2027,43014,101,520527,-
2027,43014,101,530667,-
2027,43014,101,530675,-300
2027,43014,101,530851,"-14,000"
2027,43014,101,540669,"-5,500"
2027,43014,101,550601,-100
2027,43014,101,550603,-50
2027,43014,101,550605,"-1,500"
2027,43014,101,560631,"-10,000"
2027,43014,101,560638,"-1,000"
2027,43014,101,560639,-500
2024,41300,101,530675,"-1,400"
2024,42400,101,560655,-
2024,42480,101,550705,-
2024,42480,101,560631,-
2024,42480,101,560637,-
2024,42480,101,560652,-
2024,42480,101,591832,-
2014,41300,101,530675,"-1,400"
2014,42550,101,530660,"-10,000"
2014,42550,101,540689,"-12,000"
2014,42550,101,570720,"-50,000"
2014,42550,101,570725,"-50,000"
2108,44560,101,510501,"-10,000"
2108,44560,101,520999,-
2108,44560,101,560631,"-2,000"
2113,44560,101,510501,-
2113,44560,101,520999,-
2114,44560,101,510501,"-44,000"
2114,44560,101,520999,-
2114,44560,101,520999,-
2114,44560,101,530656,"-1,000"
2114,44560,101,540690,"-4,611"
2114,44560,101,550605,-
2114,44560,101,550602,-
2114,44560,101,560631,"-1,400"
2117,44560,101,530656,"-15,000"
2117,44560,101,550601,-
2117,44560,101,560638,-
2118,44560,101,530656,"-15,000"
2118,44560,101,560638,-
2118,44560,101,550601,"-3,000"
2119,44560,101,560638,-
2119,44560,101,530656,-
2124,44560,101,510501,"-6,250"
2132,44560,101,510501,-
2132,44560,101,520999,-
2132,44560,101,540669,-
2134,44560,101,510501,"-6,700"
2134,44560,101,520999,-
2134,44560,101,560631,-400
2137,44560,101,510501,"-10,375"
2137,44560,101,520999,-
2137,44560,101,560631,-
2137,44560,101,530656,-
2138,44560,101,570669,-
2138,44560,101,560631,-
2138,44560,101,510501,-
2151,44560,101,510501,-
2151,44560,101,520999,-
2151,44560,101,530652,-
2151,44560,101,530656,-
2151,44560,101,540690,-
2151,44560,101,560631,-
2151,44560,101,570669,-
2157,44560,101,510501,-
2157,44560,101,520999,-
2157,44560,101,530656,-
2157,44560,101,560631,-
2158,44560,101,510501,"-12,300"
2158,44560,101,520999,-
2158,44560,101,530650,-
2158,44560,101,530656,-
2158,44560,101,550603,-500
2162,44560,101,510501,-
2163,44560,101,510501,"-37,830"
2173,44560,101,530656,-
2173,44560,101,520999,-
2173,44560,101,510501,-
2174,44560,101,510501,"-63,000"
2174,44560,101,520999,-
2174,44560,101,530656,"-7,900"
2174,44560,101,560631,-
2175,44560,101,530650,"-3,788"
2175,44560,101,550605,"-3,905"
2175,44560,101,560631,"-1,742"
2176,44560,101,560631,"-4,000"
2183,44560,101,510501,-
2183,44560,101,520999,-
2183,44560,101,530650,-
2183,44560,101,530656,-
2183,44560,101,540690,-
2183,44560,101,550605,-
2184,44560,101,510501,"-49,250"
2184,44560,101,520999,-
2184,44560,101,530650,-
2184,44560,101,530656,"-9,400"
2184,44560,101,540690,-
2184,44560,101,550605,"-3,300"
2184,44560,101,560631,"-7,200"
2188,44560,101,510501,-
2188,44560,101,520999,-
2188,44560,101,560631,-
2188,44560,101,530656,-
2193,44560,101,510501,-
2193,44560,101,520999,-
2193,44560,101,530656,-
2193,44560,101,560631,-
2194,44560,101,510501,"-22,000"
2194,44560,101,520999,-
2194,44560,101,550605,"-3,000"
2194,44560,101,530656,-
2194,44560,101,560631,-
2198,44560,101,510501,-
2230,42490,419,560631,-
2230,42490,419,510503,"-25,000"
2072,41070,101,530667,-
2072,41300,101,530667,-
2072,41300,101,570698,"-1,661,362"
2072,41300,101,570706,
2072,41300,101,570707,-
2072,46205,101,462476,-
2038,43700,101,510501,‐
2038,43720,101,510501,"-25,978"
2038,43720,751,510501,"-60,615"
2038,43720,752,510501,"-51,956"
2038,43720,753,510501,"-34,637"
2038,43730,777,510501,"-29,565"
2038,43740,101,510501,‐
2038,43740,761,510501,"-272,747"
2038,43740,765,510501,"-109,099"
2038,43800,741,510501,"-5,967"
2038,43900,733,510501,"-28,029"
2038,43700,101,510503,‐
2038,43720,101,510503,"-2,250"
2038,43720,751,510503,"-5,250"
2038,43720,752,510503,"-4,500"
2038,43720,753,510503,"-3,000"
2038,43740,101,510503,‐
2038,43740,761,510503,"-20,000"
2038,43740,766,510503,"-140,000"
2038,43800,741,510503,‐
2038,43900,733,510503,‐
2038,43700,101,520520,‐
2038,43720,101,520520,-28
2038,43720,751,520520,-65
2038,43720,752,520520,-56
2038,43720,753,520520,-37
2038,43730,777,520520,-42
2038,43740,101,520520,‐
2038,43740,761,520520,-419
2038,43740,765,520520,-167
2038,43800,741,520520,-9
2038,43900,733,520520,-37
2038,43700,101,520521,‐
2038,43720,101,520521,"-3,577"
2038,43720,751,520521,"-8,345"
2038,43720,752,520521,"-7,153"
2038,43720,753,520521,"-4,769"
2038,43730,777,520521,"-6,678"
2038,43740,101,520521,‐
2038,43740,761,520521,"-61,793"
2038,43740,765,520521,"-24,717"
2038,43800,741,520521,"-2,247"
2038,43900,733,520521,"-6,542"
2038,43700,101,520522,‐
2038,43720,101,520522,"-1,611"
2038,43720,751,520522,"-3,758"
2038,43720,752,520522,"-3,221"
2038,43720,753,520522,"-2,148"
2038,43730,777,520522,"-1,833"
2038,43740,101,520522,‐
2038,43740,761,520522,"-16,910"
2038,43740,765,520522,"-6,764"
2038,43800,741,520522,-370
2038,43900,733,520522,"-1,738"
2038,43700,101,520523,‐
2038,43720,101,520523,-377
2038,43720,751,520523,-879
2038,43720,752,520523,-753
2038,43720,753,520523,-502
2038,43730,777,520523,-429
2038,43740,101,520523,‐
2038,43740,761,520523,"-3,955"
2038,43740,765,520523,"-1,582"
2038,43800,741,520523,-87
2038,43900,733,520523,-406
2038,43700,101,520527,‐
2038,43720,101,520527,"-1,444"
2038,43720,751,520527,"-3,370"
2038,43720,752,520527,"-2,889"
2038,43720,753,520527,"-1,926"
2038,43730,777,520527,"-1,644"
2038,43740,101,520527,‐
2038,43740,761,520527,"-15,165"
2038,43740,765,520527,"-6,066"
2038,43800,741,520527,-332
2038,43900,733,520527,"-1,558"
2038,41300,101,530675,"-1,000"
2038,43720,751,540692,"-115,000"
2038,43780,101,570951,"-900,000"
2038,43740,761,560633,"-45,500"
2038,43740,765,560633,"-250,000"
2038,41300,101,591801,‐
2081,41300,101,530667,"-725,000"
2081,41300,101,530675,"-1,000"
2088,46201,101,583607,"-3,000,000"
2090,41300,101,530675,-
2090,41300,101,570959,-
2092,41300,101,570950,-
2021,42400,101,560655,"-20,000"
2021,42400,101,530667,"-10,000"
2021,41300,101,530675,"-1,400"
2310,41020,101,510501,"-201,974"
2310,41020,101,520520,-186
2310,41020,101,520521,"-31,344"
2310,41020,101,520522,"-12,522"
2310,41020,101,520523,"-2,929"
2310,41020,101,520527,"-10,318"
2310,41020,101,530650,"-2,500"
2310,41020,101,530667,"-174,000"
2310,41020,101,550601,"-9,000"
2310,41020,101,550602,"-6,820"
2310,41020,101,550603,-200
2310,41020,101,550605,-750
2310,41020,101,560606,-500
2310,41020,101,560620,"-1,200"
2310,41020,101,570668,"-420,000"
2310,41020,101,570850,"-225,000"
2310,41020,101,570851,"-400,000"
2310,41020,101,570954,"-175,000"
2310,41020,101,570967,-
2310,41020,101,591895,-
2220,42490,101,550701,"-3,000"
1050,41020,101,530650,"-80,000"
1050,42500,101,530650,-
1050,41020,101,530667,-
3012,43790,101,540673,"-1,419,600"
3029,43790,101,540673,-
3029,41300,905,550689,-
3029,41040,884,540690,-
3029,41300,884,540690,-
3029,41300,905,540690,-
3029,41300,905,570290,-
3029,41300,884,570292,"-60,000"
3029,41300,905,570294,"-3,000"
3029,41300,906,570710,"-38,000"
3029,41300,714,570710,"-221,000"
3029,41300,910,570711,-
3029,41300,911,570720,"-50,000"
3029,41300,101,570711,-
3029,41300,905,570711,"-125,000"
3029,41300,906,570711,-
3029,41300,714,570711,-
3029,41300,909,570711,-
3029,41300,915,570711,-
3029,41300,905,570720,"-45,000"
3029,41300,906,570720,"-368,000"
3029,41300,915,570720,-
3029,41110,882,570720,-
3029,41300,884,570720,"-65,000"
3029,41300,909,570720,-
3029,41300,199,591895,-
3032,43900,101,570750,"-49,000"
3032,43900,851,570750,"-350,000"
3032,43900,856,570750,"-34,000"
3032,43900,857,570750,"-384,000"
3032,43900,858,570750,"-454,000"
3032,43900,858,570751,"-4,403"
3032,43900,851,570751,"-6,033"
3032,43900,858,570752,"-47,255"
3032,43900,851,570752,"-88,825"
3095,43700,101,510501,-
3095,43710,101,510501,-
3095,46260,101,510501,"-135,711"
3095,43780,721,510501,"-497,729"
3095,43700,721,510501,-
3095,43780,721,510503,"-21,000"
3095,46260,101,510506,-
3095,43780,721,510515,-
3095,43780,101,510518,-
3095,43780,721,510519,-
3095,43780,721,510509,-
3095,46260,101,520520,-85
3095,43780,721,520520,-539
3095,43700,721,520520,-
3095,43710,101,520520,-
3095,46260,101,520521,"-15,568"
3095,43780,721,520521,"-97,596"
3095,43700,721,520521,-
3095,43710,101,520521,-
3095,46260,101,520522,"-7,433"
3095,43780,721,520522,"-30,440"
3095,43700,721,520522,-
3095,43710,101,520522,-
3095,46260,101,520523,"-1,967"
3095,43780,721,520523,"-7,217"
3095,43700,721,520523,-
3095,43710,101,520523,-
3095,46260,101,520527,"-7,546"
3095,43780,721,520527,"-27,674"
3095,43700,721,520527,-
3095,43710,101,520527,-
3095,43780,101,530650,"-2,000"
3095,41020,101,530667,-
3095,43780,101,530667,"-272,500"
3095,43780,101,550601,"-2,000"
3095,43780,101,550602,-790
3095,43780,101,550603,"-4,000"
3095,43780,101,550652,"-2,500"
3095,41300,101,550656,-
3095,43780,101,550663,"-22,471"
3095,43780,101,550671,"-10,000"
3095,43780,101,550673,-250
3095,43780,101,550690,"-100,000"
3095,46205,101,550690,-
3095,43780,101,560620,"-2,000"
3095,43780,101,560625,-500
3095,43780,101,560631,"-1,500"
3095,43780,101,570706,"-1,458,669"
3095,43780,721,570706,-
3095,43780,101,570720,-
3095,43780,101,570951,"-2,102,000"
3095,43780,101,570953,"-150,000"
3095,43780,101,570954,"-25,000"
3095,43780,101,570955,"-1,165,000"
3095,43780,101,570957,"-200,000"
3095,43780,101,570958,"-15,000"
3095,43780,101,570959,"-3,573,739"
3095,43780,101,570962,"-5,000"
3095,43780,101,570963,"-50,000"
3095,43780,101,570964,"-1,225,000"
3095,43780,101,570966,"-29,459"
3095,43780,101,570967,"-200,000"
3095,43780,101,570971,"-205,000"
3095,43780,802,570971,-
3095,43780,101,570972,-
3095,43780,101,570974,-
3095,43780,101,570977,"-450,000"
3095,43780,101,560634,-
3095,43780,101,591812,"-1,700,000"
3095,43780,101,591829,"-1,250,000"
3095,43780,101,591832,"-1,450,000"
5055,43760,101,510501,"-110,645"
5055,43760,764,510501,"-81,824"
5055,43760,797,510501,"-70,996"
5055,43760,101,510503,-
5055,43760,764,510503,"-3,000"
5055,43760,101,510506,-550
5055,43760,764,520515,-
5055,43760,101,520520,-195
5055,43760,764,520520,-126
5055,43760,797,520520,-93
5055,43760,101,520521,"-21,060"
5055,43760,764,520521,"-18,538"
5055,43760,797,520521,"-14,638"
5055,43760,101,520522,"-6,769"
5055,43760,764,520522,"-5,073"
5055,43760,797,520522,"-4,402"
5055,43760,101,520523,"-1,604"
5055,43760,764,520523,"-1,186"
5055,43760,797,520523,"-1,029"
5055,43760,101,520527,"-5,176"
5055,43760,764,520527,"-4,549"
5055,43760,797,520527,"-7,071"
5055,41300,101,444453,-
5055,43760,101,520528,-
5055,41300,101,520900,-
5055,43760,101,530650,"-1,585"
5055,43760,796,530650,-
5055,43760,797,530650,-600
5055,43760,101,530660,"-3,330,000"
5055,43760,764,530660,"-184,000"
5055,43760,101,530667,"-1,250"
5055,43760,796,530667,-
5055,43760,101,550601,-600
5055,43760,796,550601,-
5055,43760,797,550601,-
5055,43760,101,550602,"-1,200"
5055,43760,796,550602,-300
5055,43760,797,550602,-250
5055,43760,101,550603,-300
5055,43760,797,550603,-
5055,43760,101,560620,-
5055,43760,796,560620,-
5055,43760,797,560620,-
5055,43760,797,560625,-200
5055,43760,101,560631,"-4,000"
5055,43760,764,560631,-
5055,43760,795,560631,-
5055,43760,796,560631,"-5,000"
5055,43760,797,560631,-
5055,43760,796,570667,-
5055,43760,101,580599,-
5055,43760,101,580700,-
5055,43760,101,580899,-
5055,43760,101,591801,-
5055,43760,101,591890,"-507,000"
5060,43770,101,510501,"-321,902"
5060,43770,783,510501,"-20,091"
5060,43770,784,510501,"-48,793"
5060,43770,785,510501,-
5060,43770,786,510501,"-37,312"
5060,43770,787,510501,"-83,235"
5060,43770,788,510501,"-97,586"
5060,43770,793,510501,"-102,074"
5060,43770,101,510503,-
5060,43770,783,510503,-
5060,43770,784,510503,-
5060,43770,785,510503,-
5060,43770,786,510503,"-3,000"
5060,43770,787,510503,-
5060,43770,788,510503,-
5060,43770,793,510503,"-3,000"
5060,43770,101,510506,-
5060,43770,101,510509,-
5060,43770,793,510509,-
5060,43770,101,510515,-
5060,43770,793,510515,-
5060,43770,101,510519,-
5060,43770,793,510519,-
5060,43770,101,510520,-
5060,43770,101,520515,
5060,43770,101,520520,-387
5060,43770,783,520520,-33
5060,43770,784,520520,-79
5060,43770,785,520520,-
5060,43770,786,520520,-60
5060,43770,787,520520,-135
5060,43770,788,520520,-158
5060,43770,793,520520,-233
5060,43770,101,520521,"-45,509"
5060,43770,783,520521,"-3,685"
5060,43770,784,520521,"-8,949"
5060,43770,785,520521,-
5060,43770,786,520521,"-6,844"
5060,43770,787,520521,"-15,267"
5060,43770,788,520521,"-17,899"
5060,43770,793,520521,"-20,456"
5060,43770,101,520522,"-19,210"
5060,43770,783,520522,"-1,246"
5060,43770,784,520522,"-3,025"
5060,43770,785,520522,-
5060,43770,786,520522,"-2,313"
5060,43770,787,520522,"-5,161"
5060,43770,788,520522,"-6,050"
5060,43770,793,520522,"-6,329"
5060,43770,101,520523,"-4,668"
5060,43770,783,520523,-291
5060,43770,784,520523,-707
5060,43770,785,520523,-
5060,43770,786,520523,-541
5060,43770,787,520523,"-1,207"
5060,43770,788,520523,"-1,415"
5060,43770,793,520523,"-1,480"
5060,43770,101,520527,"-17,898"
5060,43770,783,520527,"-1,117"
5060,43770,784,520527,"-2,713"
5060,43770,785,520527,-
5060,43770,786,520527,"-2,075"
5060,43770,787,520527,"-4,628"
5060,43770,788,520527,"-5,426"
5060,43770,793,520527,"-5,675"
5060,43770,101,520528,-
5060,43770,101,520900,-
5060,43770,101,530650,"-4,500"
5060,43770,793,530650,-
5060,43770,101,530658,"-13,500"
5060,43770,101,530660,"-91,000"
5060,43770,783,530660,"-134,600"
5060,43770,784,530660,"-260,775"
5060,43770,785,530660,"-50,000"
5060,43770,786,530660,"-220,674"
5060,43770,787,530660,"-106,884"
5060,43770,788,530660,"-568,475"
5060,43770,101,530667,"-30,000"
5060,43770,788,530667,-
5060,43770,101,530675,-
5060,43770,784,530675,"-15,000"
5060,43770,786,530675,"-40,000"
5060,43770,788,530675,"-35,000"
5060,43770,783,581804,-
5060,43770,784,581804,-
5060,43770,788,581804,-
5060,41300,169,530804,-
5060,43770,101,540657,-
5060,43770,787,540657,"-85,000"
5060,43770,783,540674,-
5060,43770,784,540674,"-12,500"
5060,43770,785,540674,"-10,000"
5060,43770,786,540674,"-20,000"
5060,43700,787,540674,-
5060,43770,787,540674,"-25,000"
5060,43770,788,540674,"-18,500"
5060,43770,783,540691,-
5060,43770,784,540691,-500
5060,43770,788,540691,"-1,000"
5060,43770,783,540692,"-12,000"
5060,43770,784,540692,"-30,000"
5060,43770,787,540692,"-4,000"
5060,43770,788,540692,"-50,000"
5060,43770,788,540693,"-3,500"
5060,43770,787,540707,"-6,500"
5060,43770,793,550601,"-20,000"
5060,43770,101,550602,-
5060,43770,101,550603,-
5060,43770,793,550603,"-15,000"
5060,43770,101,550605,-500
5060,43770,784,550632,-
5060,43770,786,550632,-
5060,43770,788,550632,"-2,000"
5060,43770,101,550652,-500
5060,43770,785,550656,-
5060,43770,101,550663,-
5060,43770,101,550671,-
5060,43770,101,560620,"-7,500"
5060,43770,793,560620,-
5060,43770,783,560623,-
5060,43770,784,560623,-
5060,43770,786,560623,-
5060,43770,788,560623,"-5,000"
5060,43770,101,560625,-800
5060,43770,784,560625,-
5060,43770,786,560625,-
5060,43770,788,560625,-
5060,43770,101,560631,"-1,500"
5060,43770,786,560631,"-5,000"
5060,43770,788,560631,"-12,000"
5060,43770,793,560631,-
5060,43770,783,560634,"-1,000"
5060,43770,784,560634,"-2,000"
5060,43770,786,560634,"-1,000"
5060,43770,787,560634,"-1,000"
5060,43770,788,560634,"-1,000"
5060,43770,786,560637,-
5060,43770,788,560637,-
5060,43770,783,570705,"-6,000"
5060,43770,784,570705,"-6,000"
5060,43770,785,570705,-
5060,43770,786,570705,-
5060,43770,787,570705,-
5060,43770,788,570705,"-6,000"
5060,41300,793,570707,-
5060,43770,783,570707,-
5060,43770,784,570707,-
5060,43770,785,570707,-
5060,43770,786,570707,"-610,000"
5060,43770,787,570707,"-500,144"
5060,43770,788,570707,-
5060,43770,783,570710,-
5060,43770,784,570710,-
5060,43770,786,570710,-
5060,43770,787,570710,-
5060,43770,788,570710,"-3,225"
5060,43770,101,570720,-
5060,43770,783,570720,-
5060,43770,783,570750,-
5060,43770,784,570750,-
5060,43770,786,570750,"-33,000"
5060,43770,787,570750,-
5060,43770,788,570750,-
5060,41300,101,580898,-
5060,41300,101,580899,-
5060,41300,101,580999,-
5060,0,0,174590,-
5060,41300,157,581802,"-18,523"
5060,41300,157,581801,"-226,240"
5060,41300,146,581802,"-124,570"
5060,41300,146,581801,"-200,000"
5060,41300,140,581802,"-307,831"
5060,41300,140,581801,"-460,000"
5060,41300,138,581802,"-158,600"
5060,41300,138,581801,"-935,000"
5060,41300,141,581802,"-11,940"
5060,41300,141,581801,-
5060,41300,101,591826,"-300,000"
5060,41300,101,591890,-
5060,41300,101,591801,-
5040,41300,101,510501,"-110,016"
5040,43730,101,510501,"-158,965"
5040,43730,776,510501,"-221,344"
5040,43730,777,510501,"-277,673"
5040,43730,781,510501,-
5040,43750,101,510501,"-130,202"
5040,43750,781,510501,"-277,673"
5040,41300,101,510503,-
5040,43730,101,510503,-
5040,43730,776,510503,"-10,000"
5040,43730,777,510503,"-30,000"
5040,43750,781,510503,"-20,000"
5040,43730,101,510518,-
5040,43750,781,510519,-
5040,43730,776,520515,-
5040,43750,781,520515,-
5040,41300,101,520520,-186
5040,43730,101,520520,-153
5040,43730,776,520520,-279
5040,43730,777,520520,-400
5040,43750,101,520520,-140
5040,43750,781,520520,-400
5040,41300,101,520521,"-25,988"
5040,43730,101,520521,"-33,531"
5040,43730,776,520521,"-38,291"
5040,43730,777,520521,"-63,443"
5040,43750,101,520521,"-30,659"
5040,43750,781,520521,"-63,443"
5040,41300,101,520522,"-6,821"
5040,43730,101,520522,"-9,720"
5040,43730,776,520522,"-13,723"
5040,43730,777,520522,"-17,216"
5040,43750,101,520522,"-8,073"
5040,43750,781,520522,"-17,216"
5040,41300,101,520523,"-1,595"
5040,43730,101,520523,"-2,305"
5040,43730,776,520523,"-3,209"
5040,43730,777,520523,"-4,026"
5040,43750,101,520523,"-1,888"
5040,43750,781,520523,"-4,026"
5040,41300,101,520527,"-6,117"
5040,43730,101,520527,"-8,432"
5040,43730,776,520527,"-12,307"
5040,43730,777,520527,"-15,439"
5040,43750,101,520527,"-7,239"
5040,43750,781,520527,"-15,439"
5040,43730,101,520528,-
5040,43730,101,520900,-
5040,43730,101,530650,"-13,000"
5040,43730,101,530658,-
5040,41300,101,530660,-
5040,43730,776,530660,"-53,500"
5040,43770,776,530660,-
5040,43730,101,530667,"-201,500"
5040,43750,101,530667,
5040,43730,776,530667,"-41,100"
5040,43730,777,530667,"-351,500"
5040,43750,781,530667,"-382,500"
5040,41300,101,530675,"-70,000"
5040,41999,776,540674,-
5040,43730,776,540674,"-46,000"
5040,43730,101,540690,"-2,500"
5040,43730,776,540690,"-3,650"
5040,43730,777,540690,"-3,000"
5040,43730,776,540692,"-130,000"
5040,43730,776,540693,"-5,000"
5040,43730,776,560691,"-8,000,000"
5040,41300,101,550601,-
5040,41300,172,550601,-
5040,43730,101,550601,"-2,500"
5040,43730,101,550602,"-2,500"
5040,41300,101,550603,-
5040,43730,101,550603,-400
5040,43730,101,550632,-
5040,43750,101,550632,-
5040,43730,101,550652,"-1,000"
5040,41300,101,550663,-
5040,43730,101,550671,"-2,500"
5040,41300,101,560620,-
5040,43730,101,560620,-200
5040,43750,101,560620,-300
5040,43730,101,560625,"-5,000"
5040,43750,101,560625,"-5,000"
5040,43730,776,560631,"-30,000"
5040,43730,777,560631,"-120,000"
5040,43730,778,560631,"-2,500"
5040,43730,781,560631,-
5040,43750,781,560631,"-15,000"
5040,43730,777,560633,"-25,000"
5040,43730,781,560633,-
5040,43750,781,560633,"-25,000"
5040,43730,776,570707,"-855,000"
5040,43730,777,570707,"-3,940,000"
5040,43730,781,570707,"-1,950,000"
5040,43750,777,570707,"-450,000"
5040,43750,781,570707,"-2,197,500"
5040,41300,101,570711,-
5040,43730,777,570711,"-55,000"
5040,43730,776,570710,"-15,000"
5040,43730,777,570710,"-7,500"
5040,43750,781,570710,"-7,500"
5040,43730,776,570720,-
5040,43730,777,570720,-
5040,43750,781,570720,-
5040,43730,777,570740,-
5040,43730,777,570750,"-50,000"
5040,43750,781,570750,-
5040,43730,101,580700,-
5040,41300,101,580898,-
5040,41300,101,580899,-
5040,41300,101,580999,-
5040,41300,157,581802,"-7,677"
5040,41300,157,581801,"-93,760"
5040,41300,159,581802,-
5040,41300,159,581801,-
5040,41300,148,581802,"-13,400"
5040,41300,148,581801,"-98,810"
5040,41300,142,530805,-
5040,41300,142,581802,"-92,053"
5040,41300,142,581801,"-767,960"
5040,41300,101,591826,"-670,000"
4025,41300,101,530804,"-9,000"
4025,41300,185,581801,-
4025,41300,185,581802,-
4025,41300,158,581801,-
4025,41300,158,581802,-
4025,41300,159,581801,-
4025,41300,159,581802,-
4025,41300,148,581801,"-311,190"
4025,41300,148,581802,"-42,200"
4025,41300,160,581801,"-530,000"
4025,41300,160,581802,"-269,700"
4025,41300,154,581801,"-250,000"
4025,41300,154,581802,"-223,688"
4025,41300,145,581801,"-175,000"
4025,41300,145,581802,"-640,119"
4025,41300,147,581801,-
4025,41300,147,581802,-
4025,41300,139,581801,"-800,000"
4025,41300,139,581802,"-278,281"
4025,41300,150,530805,-
4025,41300,150,581801,"-680,000"
4025,41300,150,581802,"-420,538"
4025,41300,165,581801,-
4025,41300,165,581802,-
4025,41300,166,581801,-
4025,41300,166,581802,-
4025,41300,141,581801,-
4025,41300,141,581802,"-253,404"
4025,41300,141,530805,-
4025,41300,142,581801,"-547,040"
4025,41300,142,581802,"-65,572"
4025,41300,142,530805,-
4025,41300,142,591896,-
4025,41300,199,591812,-
6028,41080,133,510501,"-104,389"
6028,41080,133,510503,"-1,000"
6028,41080,133,520520,-116
6028,41080,133,520521,"-23,628"
6028,41080,133,520522,"-12,316"
6028,41080,133,520523,"-1,514"
6028,41080,133,520527,"-5,804"
6028,41080,101,520674,"-1,800"
6028,41080,101,520675,"-2,000"
6028,41080,101,520676,"-1,600"
6028,41080,101,520677,"-2,800"
6028,41080,101,520683,"-7,700,000"
6028,41080,101,520684,"-300,000"
6028,41080,101,520685,"-55,000"
6028,41080,101,520686,-
6028,41080,101,520687,"-115,000"
6028,41090,101,520687,-
6028,41080,101,520688,"-250,000"
6028,41080,101,520689,"-20,000"
6028,41080,101,530667,"-100,000"
6026,41071,101,510501,"-69,526"
6026,41071,101,510503,-
6026,41071,101,520520,-93
6026,41071,101,520521,"-21,495"
6026,41071,101,520522,"-4,311"
6026,41071,101,520523,"-1,008"
6026,41071,101,520527,"-3,866"
6026,41071,151,520678,"-400,000"
6026,41071,151,520679,"-200,000"
6026,41071,151,520680,"-360,000"
6026,41071,101,530667,"-45,000"
6026,41071,101,530679,"-55,000"
6026,41071,101,530680,"-175,000"
6026,41071,101,550603,-300
6026,41071,101,550681,"-525,000"
6026,41071,101,580679,"-350,000"
7023,33000,101,510501,"-7,520,000"
7023,33000,101,530660,"-85,000"
7023,33000,101,530671,"-100,000"
7023,33000,101,550603,-
7022,34000,101,510501,"-9,750,000"
7022,34000,101,530660,"-100,000"
7022,34000,101,530671,"-350,000"
